input1,input2,y_true_1,y_true_2,model1_out1,model1_out2,model2_out1,model2_out2
55.0,0.4,-4.299375752775262,-1.1166869149158436,-5.472865780297952,-0.653979910836201,-4.286513270201873,-0.8012264876166137
55.0,0.5,-3.823964010881844,-1.3562702157263071,-5.436058182069551,-0.6875090623725655,-3.8281785572129516,-1.0148744418530842
55.0,0.6000000000000001,-3.3832694504546335,-1.5694612312577725,-5.3935374272684395,-0.7207440042780424,-3.3763683045785946,-1.2271466157102766
55.0,0.7000000000000001,-2.970499579467635,-1.7509815044544388,-5.346161998048246,-0.7535195636612386,-2.9376901335389,-1.4365400376989346
55.0,0.8,-2.580525373329788,-1.8955525782605078,-5.294856235735095,-0.785674703892012,-2.5185066467206534,-1.6415787732798925
55.0,0.9,-2.2094014285095094,-1.9978959956201794,-5.240580525083909,-0.8170538415722337,-2.1247819748511767,-1.840831230306585
55.0,1.0,-1.8540431567911966,-2.0527332994776537,-5.184301741160684,-0.8475080993029047,-1.7619407336647712,-2.0329268089629737
56.0,0.0,-6.921269010050843,-0.0,-4.474542807292069,-0.8646413334415314,-6.894348930420705,0.0007041306266021286
56.0,0.1,-6.154985655366642,-0.2838406084617702,-4.46318583975263,-0.9146507589799886,-6.546756573410313,-0.190844950201985
56.0,0.2,-5.492361859588733,-0.5625567124578313,-4.4515583751285455,-0.9645552313174788,-6.178406818092766,-0.3865773120066199
56.0,0.30000000000000004,-4.90595832771251,-0.8310238075224747,-4.439910956430616,-1.014104325095705,-5.794345027206585,-0.5851465518354184
56.0,0.4,-4.377234995545668,-1.084117389189991,-4.4284948710193754,-1.0630486681852096,-5.400008840324507,-0.7851667271018873
56.0,0.5,-3.8932138181536,-1.316712952994671,-4.417553136964611,-1.1111420321215923,-5.001100242580168,-0.9852284669573788
56.0,0.6000000000000001,-3.4445385305834426,-1.5236859944708068,-4.407311902916076,-1.1581433952828573,-4.603448499812641,-1.1839155066809777
56.0,0.7000000000000001,-3.024293632652651,-1.6999120091526878,-4.397972686684533,-1.2038189552640153,-4.212868510325482,-1.3798213738567713
56.0,0.8,-2.6272572160601158,-1.8402664925746062,-4.389705823938533,-1.2479440653449692,-3.8350194265142696,-1.5715659772044854
56.0,0.9,-2.249412428266524,-1.9396249402708525,-4.382645422256539,-1.290305074776688,-3.4752683275315643,-1.7578117847633985
56.0,1.0,-1.887618820922957,-1.9928628477757182,-4.376886022663682,-1.3307010497529128,-3.138563514497333,-1.9372793619146966
57.0,0.0,-7.038650794683461,-0.0,-4.424489986985891,-0.7792283184644347,-7.0157354301265205,-0.0035016838210238377
57.0,0.1,-6.259371599557792,-0.27541512625633835,-4.407644320110592,-0.854643324760758,-6.838727783441694,-0.1550663108409825
57.0,0.2,-5.585509985458488,-0.5458578630717397,-4.390827076979091,-0.9302841484425399,-6.646734947085573,-0.30995896015278185
57.0,0.30000000000000004,-4.989161298584453,-0.8063558210052675,-4.37439989874083,-1.0057720539635477,-6.44240090622009,-0.4671099804255711
57.0,0.4,-4.451471043124134,-1.0519366106159842,-4.3587169072820515,-1.0807276147934686,-6.228632728613481,-0.6254195657930126
57.0,0.5,-3.959241072009447,-1.2776278424629537,-4.344112012643836,-1.154773892848143,-6.008531818775166,-0.7837705777958588
57.0,0.6000000000000001,-3.5029564420052566,-1.478457127105239,-4.330887094248267,-1.227539593990712,-5.785319091245436,-0.9410416677516671
57.0,0.7000000000000001,-3.0755843689812505,-1.6494520751019022,-4.319301639620889,-1.2986621702902892,-5.562256593776941,-1.0961205086239476
57.0,0.8,-2.6718143832880075,-1.7856402970120069,-4.309564337165729,-1.3677908279387392,-5.342568250576877,-1.247916878775347
57.0,0.9,-2.2875615082721246,-1.882049403394617,-4.301826999711998,-1.4345894091388607,-5.129362404179373,-1.3953754346645275
57.0,1.0,-1.9196320349136708,-1.9337070048087945,-4.296181056649867,-1.498739111858474,-4.925558752211522,-1.537487922375238
58.0,0.0,-7.149932360420646,-0.0,-5.882757337521904,-0.3819130027466599,-6.874565742587673,-0.09799849315274628
58.0,0.1,-6.3583327062312165,-0.2670972549423961,-5.860304056009183,-0.49066918350558975,-6.803306760170571,-0.21542746574343719
58.0,0.2,-5.673817292462835,-0.5293722926441069,-5.82721434072838,-0.6006032390476937,-6.722104530980541,-0.3350919416420768
58.0,0.30000000000000004,-5.06804029076875,-0.7820028958644475,-5.784195358763797,-0.7111659273188409,-6.632108880789278,-0.45615749360859126
58.0,0.4,-4.521849114428191,-1.0201668473627323,-5.732168357712515,-0.8218022455246186,-6.534625520420656,-0.5777711578556324
58.0,0.5,-4.021836952736613,-1.2390419298982767,-5.672235862962712,-0.931956069896249,-6.431084523447165,-0.6990714490378664
58.0,0.6000000000000001,-3.558338430534925,-1.433805926230395,-5.605642841795708,-1.0410748128764657,-6.323005424439934,-0.8191985111105555
58.0,0.7000000000000001,-3.1242095748794556,-1.5996366191184022,-5.5337337448116815,-1.1486140400864047,-6.21196013475578,-0.9373042826088412
58.0,0.8,-2.7140559572208978,-1.731711791321613,-5.4579074927471565,-1.2540419947723511,-6.099534943062293,-1.0525624411949854
58.0,0.9,-2.3237280171367094,-1.8252092255993422,-5.379572507313884,-1.356843976779229,-5.987292877427878,-1.1641780563170783
58.0,1.0,-1.949981552841994,-1.8753067047109049,-5.300103790667255,-1.4565265253811983,-5.876737671640607,-1.2713966871287976
59.0,0.0,-7.254756774470128,-0.0,-7.404181504918004,-0.05624195921409614,-5.436503133910914,-0.34967500660367046
59.0,0.1,-6.451551560153792,-0.25889248062799247,-7.354465323149084,-0.2018658524481411,-5.365035535032711,-0.4629487892436379
59.0,0.2,-5.757000537160167,-0.5131108743439448,-7.2821545219558725,-0.3495558294280036,-5.291807630897037,-0.5773832965184973
59.0,0.30000000000000004,-5.142342301903825,-0.7579810942358174,-7.18876103874848,-0.4985753340940312,-5.217899521915035,-0.6921700247057032
59.0,0.4,-4.588143473583811,-0.9888290533915698,-7.076264543013094,-0.6481771281498105,-5.144412958090403,-0.8064926407008655
59.0,0.5,-4.0808006856394465,-1.2009806648991626,-6.947042662497904,-0.797609533208618,-5.072444004488411,-0.9195366575086653
59.0,0.6000000000000001,-3.610506859852575,-1.3897618418465554,-6.803787461413661,-0.9461227206557752,-5.003055844901017,-1.030499091167685
59.0,0.7000000000000001,-3.17001328623586,-1.550498497321708,-6.649412264961994,-1.0929749806251752,-4.937252655455143,-1.1385979674112674
59.0,0.8,-2.7538464490845795,-1.6785165444125807,-6.486953331026078,-1.2374388905859752,-4.875955455182153,-1.2430814865109614
59.0,0.9,-2.3577959517027915,-1.7691418962071337,-6.31947099511891,-1.3788073165193442,-4.819980738435542,-1.3432367347094418
59.0,1.0,-1.9785700294009436,-1.8177004657933264,-6.1499547614847785,-1.5163991763705211,-4.770022578511935,-1.4383977630038527
60.0,0.0,-7.352783281290049,-0.0,-6.146376042795676,0.007426708812785177,-3.456501106171569,-0.4930317030068908
60.0,0.1,-6.538725132290077,-0.25080594420739166,-6.034445047645781,-0.16929045504416634,-3.289497725940787,-0.6316166979213768
60.0,0.2,-5.834789313539845,-0.49708379714524153,-5.906519844934722,-0.3484874962593145,-3.1292442365271427,-0.770961744578437
60.0,0.30000000000000004,-5.211825796443828,-0.7343054675440084,-5.765205029749364,-0.5292719434265737,-2.9781150949699655,-0.9100747690782202
60.0,0.4,-4.650138615734788,-0.9579428641341498,-5.613451839612157,-0.7107380704646254,-2.8383750750411827,-1.0479608413081736
60.0,0.5,-4.135940595725652,-1.1634678956461246,-5.454455706559877,-0.8919744569975345,-2.712122801320003,-1.1836340240478593
60.0,0.6000000000000001,-3.6592921446420235,-1.3463524708103916,-5.291544431675497,-1.0720716119912865,-2.6012383134544685,-1.3161291097388026
60.0,0.7000000000000001,-3.2128466076941296,-1.5020684983574075,-5.128062444336629,-1.2501295755066024,-2.507336489909439,-1.4445130576438157
60.0,0.8,-2.791056510857039,-1.6260878870176323,-4.96725676542653,-1.42526541140626,-2.4317279427212193,-1.567895935093643
60.0,0.9,-2.3896545664192654,-1.7138825455215236,-4.8121700997217784,-1.5966204976403051,-2.3753887094986745,-1.6854411775493285
60.0,1.0,-2.005304531260922,-1.7609243825995398,-4.665545956138811,-1.763367535457189,-2.3389397139111994,-1.796375018704481
61.0,0.0,-7.443689118169665,-0.0,-4.109428327038396,-0.049432592086865124,-3.89343548649366,-0.32418601339053804
61.0,0.1,-6.619566394372308,-0.2428424411699694,-3.9481506418888497,-0.24127570970646556,-3.5842483976104775,-0.49713290566200774
61.0,0.2,-5.906927493773347,-0.481300565448204,-3.783321858991246,-0.4356706736700915,-3.277247321622971,-0.6712760816506351
61.0,0.30000000000000004,-5.276261992584967,-0.7109900559429695,-3.618232396062241,-0.6316502830433968,-2.9769846841856142,-0.845371927587665
61.0,0.4,-4.707630415274869,-0.9275265957625309,-3.45627920774887,-0.8282333865349559,-2.6879636824088533,-1.0181729943989994
61.0,0.5,-4.187075128970436,-1.1265258680151538,-3.300849651802281,-1.024433066642343,-2.4145259224897067,-1.1884428796296604
61.0,0.6000000000000001,-3.7045336541588556,-1.3036035558091035,-3.1552037474019303,-1.219264888923727,-2.1607429120579744,-1.354970961197864
61.0,0.7000000000000001,-3.2525685059828318,-1.454375342252645,-3.0223605392439845,-1.4117551330513702,-1.930315199417195,-1.5165867268144755
61.0,0.8,-2.825563624448077,-1.574456910454044,-2.9049940949545983,-1.6009488963891674,-1.7264826514038187,-1.672173476191487
61.0,0.9,-2.4191989634051407,-1.659463943521566,-2.8053441399430525,-1.7859179845067759,-1.5519489020480721,-1.8206811567803003
61.0,1.0,-2.0300970322280905,-1.7050121245634755,-2.725145492447313,-1.9657684942734868,-1.4088224352385783,-1.9611381342062044
62.0,0.0,-7.527171258049438,-0.0,-5.381672002353789,-0.05173591717093273,-6.552592883746758,-0.07856855493996723
62.0,0.1,-6.693805868765392,-0.23500642232132563,-5.184658582963886,-0.2391096545604553,-6.189153170996072,-0.27353363982539675
62.0,0.2,-5.9731746112263275,-0.46577000050846473,-4.972438110158116,-0.42899526318323694,-5.8138316379209565,-0.4699282013517564
62.0,0.30000000000000004,-5.335436097617396,-0.6880478904272312,-4.749143162924538,-0.620448462198996,-5.432203084797936,-0.6663446482936695
62.0,0.4,-4.760427228063698,-0.8975972479434381,-4.519284659414322,-0.8125112573750004,-5.049993789271172,-0.86137396832439
62.0,0.5,-4.234033832652808,-1.0901752289228996,-4.287600447561787,-1.004219921079727,-4.67293855434522,-1.0536225636140806
62.0,0.6000000000000001,-3.746080579587394,-1.261538989231429,-4.058893032000807,-1.1946130571610192,-4.306637553006318,-1.241728833947458
62.0,0.7000000000000001,-3.2890465714520367,-1.4074456847348396,-3.8378641936870754,-1.3827396189296528,-3.956417953728482,-1.424379235094554
62.0,0.8,-2.8572527632595826,-1.5236524712989454,-3.628954449806831,-1.5676668340769206,-3.6272051184692833,-1.600323544555604
62.0,0.9,-2.446330658866067,-1.6059165047895598,-3.436195002198769,-1.7484879014756738,-3.3234077053043114,-1.7683890926683579
62.0,1.0,-2.052864888558937,-1.6499949410724966,-3.2630790514313905,-1.9243293925598535,-3.048820423058097,-1.9274937240747199
63.0,0.0,-7.602948066589269,-0.0,-7.485964592887056,-0.010139146636968466,-7.597832346205097,0.003403889288319084
63.0,0.1,-6.761193102074028,-0.22730199538586005,-7.151982888566826,-0.18072393667965275,-7.308111596380257,-0.1971895212872067
63.0,0.2,-6.033307175422452,-0.45050024361329927,-6.779523456273763,-0.3536480604745391,-7.003494983715168,-0.39822547125136315
63.0,0.30000000000000004,-5.389148482494158,-0.6654909975238971,-6.375641994116412,-0.528050981757786,-6.688521369691345,-0.598250600308541
63.0,0.4,-4.80835093941051,-0.8681705099592325,-5.948342294628397,-0.7030599716582454,-6.36791301766449,-0.7958260806321875
63.0,0.5,-4.276658287456464,-1.0544350337608852,-5.50631294384246,-0.8777973998523778,-6.046457809686089,-0.9895448330186994
63.0,0.6000000000000001,-3.7837927587211704,-1.2201808217704344,-5.058633907961187,-1.0513880519613685,-5.72889029513294,-1.1780482524633604
63.0,0.7000000000000001,-3.322157742140093,-1.3613041268294586,-4.614466824719464,-1.2229664380263359,-5.4197757132173665,-1.3600420032570373
63.0,0.8,-2.8860170211951104,-1.4737012017795377,-4.182743738857032,-1.3916839827865743,-5.123400949568834,-1.5343108650420803
63.0,0.9,-2.4709581216415124,-1.553268299462251,-3.7718690215872432,-1.5567160002565674,-4.84367606484904,-1.6997321429724193
63.0,1.0,-2.073531290887982,-1.5959016727191775,-3.3894483439889376,-1.7172684276379995,-4.58404953748074,-1.855287625562096
64.0,0.0,-7.670760860969147,-0.0,-7.4130543697286,0.00391192853684863,-7.633285392602074,-0.0022473094454047438
64.0,0.1,-6.821498051361847,-0.21973292745778447,-6.95692628404562,-0.15188892135983,-7.369608826183086,-0.20340332375750536
64.0,0.2,-6.08711990902713,-0.4354987609394002,-6.455872942614836,-0.3096189204610806,-7.094656180131493,-0.4027387609605994
64.0,0.30000000000000004,-5.437215786745777,-0.6433304064686789,-5.9192825487406395,-0.46849023102530835,-6.812560710981074,-0.5987873962628126
64.0,0.4,-4.851237949910217,-0.8392607700694514,-5.357697730809024,-0.6277065861197189,-6.5275351337486445,-0.7901299142190863
64.0,0.5,-4.314802984295144,-1.0193227577655497,-4.7824719792567905,-0.7864699319954409,-6.243766961421595,-0.9754109859316736
64.0,0.6000000000000001,-3.8175414517381334,-1.179549275580805,-4.205388584267176,-0.9439871194838487,-5.9653162562966875,-1.1533552305745856
64.0,0.7000000000000001,-3.3517889849017353,-1.315973229539048,-3.6382599008653775,-1.099476468834406,-5.696019156964657,-1.322781847432007
64.0,0.8,-2.9117582043678802,-1.4246275256641108,-3.0925259533160263,-1.2521742387712047,-5.4394005389501,-1.4826175720946817
64.0,0.9,-2.492997279814973,-1.5015450699798247,-2.578871389136488,-1.4013408914415142,-5.198598428676829,-1.6319078337354833
64.0,1.0,-2.092025689355222,-1.5427587685100208,-2.10687867123018,-1.5462670382213508,-4.976302463449159,-1.7698259508882668
65.0,0.0,-7.7303753585018775,-0.0,-7.954996322618557,-0.002995450094514185,-7.721652315399437,0.0001393020920112953
65.0,0.1,-6.874512372382026,-0.21230264826549206,-7.604640525154663,-0.15746138406880617,-7.309213601302746,-0.20376991595894683
65.0,0.2,-6.134426897391813,-0.4207723500226802,-7.21194949895085,-0.3131740568579442,-6.8890824110865845,-0.40277579594105156
65.0,0.30000000000000004,-5.479471945291036,-0.621576158763261,-6.78436586002,-0.46934914241669223,-6.467612382076731,-0.5953779743265807
65.0,0.4,-4.88894009159308,-0.8108811279789303,-6.330359375515296,-0.6252006664819515,-6.051076771664128,-0.780167237750911
65.0,0.5,-4.348336139157306,-0.9848543111613848,-5.859148424451613,-0.7799475261233301,-5.6455127199062485,-0.9558428358981649
65.0,0.6000000000000001,-3.8472100621381426,-1.1396627618023205,-5.380389165499292,-0.9328201487795962,-5.256576312326867,-1.1212276713097347
65.0,0.7000000000000001,-3.377837928388863,-1.2714735333934333,-4.903847032205709,-1.0830667441534922,-4.889411794292302,-1.2752812355302854
65.0,0.8,-2.9343873809823453,-1.3764536794264195,-4.43906613933211,-1.2299595590533765,-4.548540243064831,-1.4171105845097292
65.0,0.9,-2.5123719915131097,-1.4507702533929758,-3.9950521994141823,-1.3728006213753994,-4.237770405616619,-1.5459783108900749
65.0,1.0,-2.10828418868233,-1.4905903087847983,-3.579983625340278,-1.51092737128632,-3.960134180197712,-1.6613081810204844
66.0,0.0,-7.78158300384902,-0.0,-7.901359821447507,-0.0021378313897032486,-7.591580881553261,0.0015233036412484746
66.0,0.1,-6.920050599851448,-0.20501425421235456,-7.665850111295908,-0.1689944352733873,-7.000324985833942,-0.20261708253323765
66.0,0.2,-6.175062641764061,-0.4063271477669133,-7.399791595069532,-0.336044902803915,-6.404877481372232,-0.3988559972835946
66.0,0.30000000000000004,-5.515769129198863,-0.6002373200058806,-7.108582830077028,-0.5024371296700658,-5.814249777128154,-0.5856759671714151
66.0,0.4,-4.92132546729911,-0.7830434102714605,-6.798231386858528,-0.6673281777638743,-5.237223083104514,-0.7616937625388416
66.0,0.5,-4.377140439665073,-0.9510440579058574,-6.4751475898113435,-0.8298917273108027,-4.682131470400717,-0.9256774193467661
66.0,0.6000000000000001,-3.8726947972643955,-1.1005379022512756,-6.145924510298327,-0.9893247152009181,-4.156661304531766,-1.0765603694494135
66.0,0.7000000000000001,-3.400213442986202,-1.2278235826499189,-5.817114752864901,-1.1448541195286563,-3.6676763479990635,-1.213453183684996
66.0,0.8,-2.9538253851345257,-1.3291997384439915,-5.495014564141652,-1.2957432862358123,-3.221070603067144,-1.3356518500371584
66.0,0.9,-2.529014476250931,-1.4009650089756986,-5.185465146699068,-1.4412973613410318,-2.8216559547822913,-1.4426426501061926
66.0,1.0,-2.1222499101406416,-1.4394180335872433,-4.893679840806776,-1.5808689019144793,-2.473086448994414,-1.534104460512308
67.0,0.0,-7.8242021644526885,-0.0,-6.2430407004201145,0.0013883820361512145,-7.810352045733593,6.126190668032105e-05
67.0,0.1,-6.957951210531139,-0.19747477212908623,-5.8745059220758264,-0.1810496085144997,-7.158973138928084,-0.19738978211419245
67.0,0.2,-6.20888300792052,-0.39138430263497925,-5.493241699446214,-0.3620717450972905,-6.503432981942225,-0.385310244537073
67.0,0.30000000000000004,-5.545978593038523,-0.5781633498944863,-5.107474326867811,-0.5407393643490378,-5.853645442361388,-0.5622230248010552
67.0,0.4,-4.948279206707916,-0.7542466722844134,-4.725458674043644,-0.7161398753887246,-5.219257292648987,-0.7268078909166342
67.0,0.5,-4.401113717504637,-0.9160690281815684,-4.355184411484336,-0.8873945365800396,-4.609413693421677,-0.8779179027676467
67.0,0.6000000000000001,-3.893905263239244,-1.060065175962758,-4.004098437548347,-1.0536658160080221,-4.032533090406167,-1.0145926768343623
67.0,0.7000000000000001,-3.418836163163022,-1.1826698740047883,-3.678856870040587,-1.2141642572389557,-3.496121443083668,-1.1360686300171492
67.0,0.8,-2.9700032705881636,-1.2803178806844664,-3.385118161071277,-1.3681547584897067,-3.006610974827102,-1.2417854787828655
67.0,0.9,-2.542865703447123,-1.3494439543786,-3.1273861585678557,-1.5149618524926058,-2.5692345876879514,-1.3313892440476294
